0,1.46069460245,-0.980162467615,-1.49192397085,0,-0.279230602218,0,-1.31531522598,0,-0.0499620844635,-0.21111190084,0,1.97485999425,-2.08607677025,0,0.0133928326701,-0.294535024508,0,0,0,0,0.181580804751,-1.23260191768,-1.52837732645,0,0,0,0,0,0,0,0,0,0,-1.36075054046,0,0,0,1.95488624274,0.972557209733,0,1.53251598239,0,0,0,-0.872971306059,0,-1.39618945692,0,0,30.1030314093
-1.45316847042,0,0,-1.30683019064,0,0,-0.136569088922,-2.14730324096,0,0.269732692762,0,0.286163017222,-1.45228645292,0,1.08754275686,0,1.49501719949,0,0,0.393175151653,-0.948993465671,2.21306981386,1.86301827789,-0.928511480417,0.535800578709,-0.198288371542,0.740367492937,0,0,0,-1.85559783049,0,0,0,-1.40421522599,-0.779941275915,-0.02148744509,-0.271591061351,0,-1.57398908151,-0.690555028712,-0.946369396683,0,0.943201050825,0,0,0,0.549526394619,0,1.40228131295,8.61128136636
2.27006432964,0,-1.87008185558,0,-1.21390836087,0.832897342059,0,0,0,-1.72289467427,2.23466458372,0,-1.11493867286,-1.01087105868,0.554830427587,-0.827208175885,0,1.78900517322,-0.893330912563,0.756932595018,0,0,0,0.537835808029,1.22789200384,2.21269501247,0.122586616322,0.791630666518,-0.156376064487,-0.658944336801,0,1.30099028389,0,-0.235388872525,1.10301744836,0,2.16934066416,0,1.7581090995,0,0,-1.00090222802,1.9298134933,-2.20470413257,-0.443553816095,-1.97575780521,0,0.83092715526,2.29271228845,0,10.3349084124
-2.06674061112,-0.88401775215,0,-2.19247116904,-0.42103535999,0,0,0,0,0,0,0,-0.550496073971,0,-2.05693915579,1.18276011304,0.649084622918,0,0.807450725859,0,0,-2.22199468932,0,-0.921269464479,-0.904394199703,0,1.51185812931,0,0.734070829487,-0.951577112677,-1.53668588501,0,0,1.94788793409,-0.783738414397,1.68753961997,-2.24520073922,0,0.333465704659,0,0,0,-0.573994556564,-1.14273319627,0,0.363743583479,0,-0.180082681418,-1.92217128715,2.12689715912,27.5068585509
-1.52197281822,0,0,0,1.96105658276,0,0.676784521783,0,0,2.10795683203,1.82329924964,0,0,1.5439570141,-0.284583404734,0,0,0.825131416053,0.0636803703734,-1.76918076363,0,-0.0506637702067,0,0,0,1.10453095858,0,0,0,0,0,0,0,-2.03573180516,1.24536390857,-0.996505090878,0,0,1.08226664746,0,0,0,0,0.898728863363,-1.77868446796,0,2.18675945404,0,0,1.68789343141,28.6894119548
0,0,0,-0.731078990572,0,0,0,-2.28271162737,0,0,0,-2.20309221899,0,0,0,1.07058334204,0,1.41252109075,-2.08779411056,-2.05935516383,-1.86696228536,0,0,0,1.58328472739,0.635419167182,2.1836532604,-1.63396376369,0,-0.0208243139718,1.07916204905,-1.10736077337,1.56256718215,1.49568293733,-2.11991604583,0,-1.00711589251,0,2.16994005247,0,0,0,0,0,1.38981660218,-0.839582625384,0,0,0,-1.6526081683,-2.19280016252
0,-0.185190770498,0,0,0,0,1.46829565414,-1.59134875163,0,0,0.28617617425,0,0,-0.247475925528,0,-1.1443521738,0.080326961625,0,-2.01079231874,1.11206265358,-1.85190362846,0,2.08737945887,1.10627502855,1.88239748193,0.703016366232,2.02736367711,-1.43939366912,0.296150191501,-1.09110612488,0,0,0,0,0,0,0,0,2.26165082639,0,0,0,0,0,0,0,0,0.150341255475,0,0,22.136526357
2.05371358641,0,0,0,-0.467194005576,0,0,-2.24573782919,0,0,-1.8455539672,0.0982835952942,0,0,0,-1.80077908151,-0.692807394027,-1.31881065977,1.17717086956,0.184062438013,0,0,0,1.79430931174,0,1.48117276836,-0.278836276291,0.659099368255,1.7167650532,-0.357632713935,-1.92016936454,2.05924613058,-1.15478563247,0,-1.41334250565,0,0,0,0,0,0,-0.958025037922,0,-1.54035589553,0,0,0,-0.524879444538,1.18079943985,0.937801596535,35.4954679289
0,1.73229948608,-0.25122882746,1.17210249553,0,-1.3689047658,0,0.75367557145,-0.843712395267,0,0.770928133235,0,-1.93618729273,0,1.52756043365,0.25150909541,0,1.57367377812,0,0.549073656726,0,0,0,0,-2.18952738268,2.26550217309,0,0.840143083348,1.79341818838,2.222984052,1.67858471937,0,-0.956478581661,-2.25549869099,-2.11151554612,0,0,0,0,2.29590718609,0,0,0,1.04481295993,0,0,0,0,-1.04647533994,0.77832874551,19.0718122038
0,0,0,-0.465444636698,0.508687128789,0,0,-0.617123977648,2.2878972581,0,0,0,0,0,0,-0.701402347597,0,0,0,0,0,-0.701263248987,0,0,0,-2.1839921693,-1.58361490922,0,0,0,0,0,-1.13258458818,0,0,0.569380254918,0.17018720989,0,0.0770850802656,0,0,1.95650835891,0,0,0,2.09613598684,0,2.07143531114,0,0.172192421597,35.4386131387
0,0,-1.99792280377,0,1.44277233857,0.173448041126,0,0,0,0.369303239703,0,0,2.22804032035,0,-0.944256836335,-1.73005995566,-0.0573010081956,-0.576074080408,-0.583634538605,-1.22377077509,0,-1.36965771272,0,-0.603066268036,1.36507465586,0,1.73245018795,-0.177751075076,1.11959347468,0,1.98082405587,-0.361434398658,0,0,-0.34690351788,1.45515507287,-1.56111846473,-1.95267825352,0,0.222514791028,0,0.271595024827,0,1.45365786315,0,-0.978225028315,0,0,0,-1.58988785336,21.6584215623
0,0,0,-1.23949842411,1.81570723189,0,-1.07048186541,0,0.109469588879,0.280317183121,0,0,0,0,0,0,0,0.32094220843,0,0,-0.441840172279,-0.826057763549,0,0,-2.15066645887,0,0,1.06271233808,0.966346493005,0,1.14342480451,-0.345521411602,-0.499454421882,0,0,-2.04504596746,0.0127200617321,1.22758860547,0.688895702029,0.695196183875,0,1.55648140891,0,0,0,0,0,0,0.882448862869,0,35.5525517182
1.55555395074,0,-1.01967831387,0,2.21995572271,-2.07099104442,1.43008954667,-1.70351780868,-0.598366621638,0,-1.85008711659,0,-0.84161115629,0,0,0,0,2.14165406844,0.536749129523,1.92692633539,0,0,1.79241307571,0,0,0,0,0,1.53455816214,0,0,-2.02357063514,-0.745534112214,1.00642640221,-0.858269844481,0.263622014389,0,0,-0.702002575384,-0.284684911017,-0.813737996454,0.297014384164,0.973358580789,-0.682278687099,1.09667943453,-0.463830180128,0,0,2.18153312188,0,10.2243723859
-1.33381921006,0,1.79610430332,0.033701074654,-2.23185937639,0,-1.11357103563,0,0,2.0044276967,0,1.84723412027,0.0584348945027,0,0,1.48889574241,0,0,0,0,-2.27624139986,1.95704984287,0,-0.729831409756,0,2.18240336809,0,0.341646528164,-0.294290303057,0,0,0,-1.62935152145,0,0,0,1.15252825051,1.26796294703,0,1.58967592459,0,0,0,0,0,0,0,0,0,-0.129316464354,15.5340602216
0,0,1.01616207801,-2.23607732407,-1.19120109806,0,0,-1.4593859783,0,0,0,0.888923022046,-1.94012816845,0,0,0,1.51635038002,1.97379345235,0.59406823019,0.943777265108,0.0692155665614,-1.02547171441,0,0,0.395792073982,0,0,0,0,0.40194479748,0,0,0,-1.64290365422,0,-1.7832365956,1.15644235056,0,0,0,0,0,0,0,1.80839102373,0,0,-0.346342126143,1.42767559455,-1.11748023382,14.5678340905
1.50528496668,0,-1.56513772679,0,-0.428594961045,2.077096118,0,-1.52034753186,-1.20227733428,1.58152851293,0,0,0,0,0,0,1.46673331853,-0.929040638023,0,2.15403118094,0,0,0,0,-1.65379615738,-1.98503044926,0,0,0,0,0,0,0,-1.87566298995,0,-0.362766826496,0,0,-1.05853901614,2.2303155179,0.321484237909,0,0,1.86206729717,0,0.606023037744,0,1.14170232961,-0.54497058317,-0.163890343535,12.9438504049
0,0,0,0,1.45846734549,0,-0.912052561909,1.0658945659,0,0,-2.03440014505,-1.12258901644,0,-2.21741343918,-1.1536788649,-0.466102077948,0,-1.71083873047,0,-0.0536037505681,0,0,0,0,0.249591759916,0,0,0,0.72379382441,0,0,0,0,0,-0.94522643101,0,0,0.779511019841,0,0,-0.897824743478,1.58025426973,1.13704615092,0,0,0,1.89710773038,0,0,0,30.6070171357
0,0.688063907135,-0.854027501633,0,0,-0.685156178586,-0.590155777729,0,-2.26436759848,0,0,0,0,1.89297529542,-1.1537215762,0,0,1.44383888024,1.02422729754,0.293649719568,1.9057621507,1.1396342744,-1.65332344681,-1.22091591124,0,0,0,-1.49732135491,1.02552368456,0.812102677621,0,0,2.22936496129,1.11442207608,-2.01833432013,0,0,1.28846238944,0,-1.55438831502,-1.27626039214,0,0,-0.716445150482,-2.15779663106,1.03248647382,0,2.02237187548,0,0,12.0249527163
-2.12443042348,0,0,-1.88525937228,-0.0753389868876,-0.51546095114,1.20747358933,0,0,0,2.24944888246,0,0.776219621734,0,-0.0212460329604,0,0.195307015747,0,-0.51746410983,0,0,0,-0.780155410562,0.172561342874,0.812021049488,2.22464998512,0,0,-0.0750017998763,0,0,0,-2.19000225195,0,0,0,0,-1.06403070216,0,0,0.803346256269,0,1.06092475348,-1.56995614043,0.72488472195,0,-2.2238118399,0,0,0,5.3094906378
0,0,0.0335210492139,-1.98576091981,0.789156131968,0,-0.161920476867,-1.78181852619,0,0,0,0,0,-0.504543954422,-1.68416376347,1.07987490337,0,-1.55135588375,0,0,1.53304049496,-1.25721139055,-1.10331427691,0.905819222371,0,0,1.14528470387,-1.46697699582,0,-1.36276078848,0,0,-1.02330756874,0,0,0.278510900856,-0.0724873146227,0,0.908649954712,-1.62706755744,1.3180353185,-1.70744614272,-2.2055416068,0,0,0.249767938623,-2.08283075302,0.311278690821,0,-0.977087635337,-10.150153867
-2.15107393641,0,0,0,-1.89071117306,0,0,-0.273463357004,0,2.1526063171,-0.0839555394722,-0.155072799503,-0.109076236499,0.707024059673,0,-1.15523524211,0.207902560488,0,-1.08875585641,0,0,0,0,-1.62164752349,-1.89602157453,-1.90624559918,0.0707333292677,-0.136339793909,-1.12241742171,1.45887510599,-0.011793060985,0,0.164632236217,-0.542073041573,1.53599180753,0,-1.8258754218,0,0,-0.781271558111,1.68223188989,-1.40922982447,0,-0.751319167528,-1.64854829184,1.53674502655,0,-0.163605494212,0,-0.13473001922,33.9284100567
0.796571253735,0,0.792999530343,-0.317637413884,0.0582185812346,-0.391046424566,0,0,0,0,0,-1.86751018378,-2.03850757935,0.277103267724,0,0,1.62783434868,2.18018734519,0,0,0,-1.75412530451,0,-0.96810526798,0,0,-0.10529679411,-1.2989607532,-1.48058894054,0.722497188119,0,0.495034729503,-0.74262192152,0,0,0.488413311279,0,0.205652896601,0.606910874597,1.98525298545,0,0,0,-0.746755172947,0,1.58692679206,0,0,0,0,6.17649408498
-1.47356434371,0,0,0.979318356733,0,0,-0.712604085784,0.826881332207,0.0988845892581,-0.629212325129,0,0,-0.558402475458,0,-1.5662455168,0.705185475954,0,0,0,1.94217776971,0,0,-2.27715700178,0,0,-1.31913720755,-0.292380895702,-2.14896945678,-0.0878182255451,1.09051113061,0,0,0,0.23282144489,0,0,0,0,-1.19263205753,1.24093201895,0.935251898545,-0.400765033542,0,-0.791405266936,0.206903709183,-2.1759423294,0,0,0,1.06207442069,1.27783162967
0,1.19275109378,0,1.58361071377,0,0,1.55773872782,0,1.85976156958,0,0,0,1.75934149954,0,0,-0.0984233355455,0,0,0,0,0,-0.280454215845,1.16733667398,-1.53806340129,0,0,2.22684982441,-0.538823719272,-1.90784331356,1.84956568841,0,0,1.76931449232,0,2.12666354847,0,0,0,-0.403156972591,0,1.79322722902,0,-0.868890142183,0,0,-1.44925655855,0,-0.330693227946,0.269528431619,0.976440627351,21.5914721254
-1.78559073991,0.320027649311,-0.661236933706,0,0,0,0.85492110975,1.90904377549,0,0,0,-1.57201703169,-0.990724751067,0,0,0.147808687229,0,0,0,0,0,0,0.571647904591,0,0,0,0,0.753359560723,0,-0.115058580542,0.945631331108,0,-1.96378107625,0,-0.236402353392,0,-2.1216138762,1.67500645248,0,0,0,0,0,0,1.42533864179,-0.153385796062,-0.24705072952,0.899888256322,0,2.26972780361,1.13134359996
