0,-0.727875850138,-0.889212412048,0.262094314724,-0.219962184932,1.20731278541
0,0.734180784272,1.6205896771,-2.20437798676,0.574861456407,-0.883219063813
1,1.16393352034,-0.629085797544,0.408586508382,-0.610329011707,-0.903137305532
0,0.667958115365,0.838004424798,-1.04568567458,-1.31311407273,-1.1699691091
0,-0.510160243372,-1.11230198914,-0.693676625962,-1.8462948998,0.958024390334
0,-0.721281298027,0.220252463883,-0.541550572467,-0.462131807135,-1.68243699127
1,-0.464913640143,0.251202257578,1.73744965895,0.665148005383,0.945522645402
0,0.227282552673,-0.852289069337,-0.151734554815,0.749267873497,0.903368645927
0,-0.691001445593,-1.49127672208,-0.373322297814,0.505363811397,1.17590951966
0,-0.0296203535965,1.58369032299,1.20776650392,0.812222126543,0.579734924136
0,0.301024463592,-0.481227536005,-0.562565458847,-1.51738705513,-0.251915818012
0,-1.1430632751,-0.275704697113,-0.771217376238,-0.303360578456,-0.292205357486
1,1.17863634373,1.85174222738,0.774994914505,3.17979039411,0.8452581097
1,-1.73608574513,0.607552794586,1.90285091743,-0.799715774179,-0.592924009742
0,-1.02473801236,-0.521577224215,0.413677827033,-0.818269624541,-0.708762687591
0,-1.30460188673,0.449982283763,1.65554484503,1.22380357909,-0.331005260429
0,1.95055316145,0.285192421181,-1.16573004777,-0.500089668307,-1.10297935001
1,0.174831760702,-0.153866820215,0.976041001503,-1.24461465802,0.297144309288
1,1.72152648129,0.700654616859,-0.565082544151,-0.738877848209,1.09698528424
1,-0.762703452233,0.483062871699,-0.492586079085,-0.648948486832,2.03629078
1,-0.528459917843,0.353857239972,0.824763180893,-0.80401816238,-0.811057245842
0,0.899802345815,-0.365701588083,-0.650713897178,-1.00031665932,1.96906599298
0,1.78337515483,-0.855785225659,0.722474695086,-0.324682419134,1.92617783225
1,0.718996241255,1.24536963731,-0.183283334631,-0.817788570152,-2.00906443138
0,-0.796373974311,-1.77073770367,-0.158283314404,1.02249672858,-0.963497252407
1,0.806598896933,0.0339158132141,1.18149188932,-0.510097273744,-0.28929211653
1,1.11190729204,1.03569311955,0.178261238571,-0.80110518262,0.0310152303864
1,-0.560249398126,1.28667129023,0.932292258775,1.68825915911,-0.751485717318
1,-0.252236581224,-0.851835230485,-0.326467262587,-0.374955259429,-1.75556044685
1,-0.365453979931,0.912031330022,-1.75486708597,2.30959839722,1.23628033414
0,-0.934843520361,0.754199834425,0.680173722485,-0.677812493062,-0.245253157792
1,0.0566407497483,-0.256270773766,1.85655006434,-0.914438632651,1.11039417371
1,0.0492176003545,-0.536263512336,-1.32586837945,-0.45920796255,-0.108351919208
